system_id,n_obs,start,end,span,n_missing_years,n_zero,onset_year,censor_year,n_origins,n_pos,n_neg,first_origin,last_origin,event_in_eligible_window,survey,survey_unit,species,zero_frac
FG|AI|Sebastes polyspinis,14,1983.0,2018.0,36,22,0,,,0,0,0,,,False,AI,AI,Sebastes polyspinis,0.0
FG|AI|Sebastes variabilis,14,1983.0,2018.0,36,22,4,,,0,0,0,,,False,AI,AI,Sebastes variabilis,0.2857142857142857
FG|AI|Sebastolobus alascanus,14,1983.0,2018.0,36,22,0,,,0,0,0,,,False,AI,AI,Sebastolobus alascanus,0.0
FG|AI|Triglops forficatus,14,1983.0,2018.0,36,22,0,,,0,0,0,,,False,AI,AI,Triglops forficatus,0.0
FG|AI|Triglops scepticus,14,1983.0,2018.0,36,22,0,,,0,0,0,,,False,AI,AI,Triglops scepticus,0.0
FG|AI|Zaprora silenus,14,1983.0,2018.0,36,22,0,,,0,0,0,,,False,AI,AI,Zaprora silenus,0.0
FG|BITS-1|Clupea harengus,21,2000.0,2020.0,21,0,0,,,0,0,0,,,False,BITS,BITS-1,Clupea harengus,0.0
FG|BITS-1|Cyclopterus lumpus,21,2000.0,2020.0,21,0,0,,,0,0,0,,,False,BITS,BITS-1,Cyclopterus lumpus,0.0
FG|BITS-1|Enchelyopus cimbrius,21,2000.0,2020.0,21,0,0,,,0,0,0,,,False,BITS,BITS-1,Enchelyopus cimbrius,0.0
FG|BITS-1|Eutrigla gurnardus,21,2000.0,2020.0,21,0,0,,,0,0,0,,,False,BITS,BITS-1,Eutrigla gurnardus,0.0
FG|BITS-1|Gadus morhua,21,2000.0,2020.0,21,0,0,,,0,0,0,,,False,BITS,BITS-1,Gadus morhua,0.0
FG|BITS-1|Hippoglossoides platessoides,21,2000.0,2020.0,21,0,0,,,0,0,0,,,False,BITS,BITS-1,Hippoglossoides platessoides,0.0
FG|BITS-1|Limanda limanda,21,2000.0,2020.0,21,0,0,,,0,0,0,,,False,BITS,BITS-1,Limanda limanda,0.0
FG|BITS-1|Lumpenus lampretaeformis,0,,,0,0,0,,,0,0,0,,,,BITS,BITS-1,Lumpenus lampretaeformis,
FG|BITS-1|Melanogrammus aeglefinus,21,2000.0,2020.0,21,0,0,2019.0,2019.0,0,0,0,,,False,BITS,BITS-1,Melanogrammus aeglefinus,0.0
FG|BITS-1|Merlangius merlangus,21,2000.0,2020.0,21,0,0,,,0,0,0,,,False,BITS,BITS-1,Merlangius merlangus,0.0
FG|BITS-1|Merluccius merluccius,21,2000.0,2020.0,21,0,0,2011.0,2011.0,0,0,0,,,False,BITS,BITS-1,Merluccius merluccius,0.0
FG|BITS-1|Microstomus kitt,21,2000.0,2020.0,21,0,0,,,0,0,0,,,False,BITS,BITS-1,Microstomus kitt,0.0
FG|BITS-1|Myoxocephalus scorpius,21,2000.0,2020.0,21,0,0,,,0,0,0,,,False,BITS,BITS-1,Myoxocephalus scorpius,0.0
FG|BITS-1|Osmerus eperlanus,21,2000.0,2020.0,21,0,0,2005.0,2005.0,0,0,0,,,False,BITS,BITS-1,Osmerus eperlanus,0.0
FG|BITS-1|Platichthys flesus,21,2000.0,2020.0,21,0,0,,,0,0,0,,,False,BITS,BITS-1,Platichthys flesus,0.0
FG|BITS-1|Pleuronectes platessa,21,2000.0,2020.0,21,0,0,,,0,0,0,,,False,BITS,BITS-1,Pleuronectes platessa,0.0
FG|BITS-1|Scophthalmus maximus,21,2000.0,2020.0,21,0,0,,,0,0,0,,,False,BITS,BITS-1,Scophthalmus maximus,0.0
FG|BITS-1|Scophthalmus rhombus,21,2000.0,2020.0,21,0,0,,,0,0,0,,,False,BITS,BITS-1,Scophthalmus rhombus,0.0
FG|BITS-1|Solea solea,21,2000.0,2020.0,21,0,0,,,0,0,0,,,False,BITS,BITS-1,Solea solea,0.0
FG|BITS-1|Sprattus sprattus,21,2000.0,2020.0,21,0,0,,,0,0,0,,,False,BITS,BITS-1,Sprattus sprattus,0.0
FG|BITS-4|Agonus cataphractus,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Agonus cataphractus,0.0
FG|BITS-4|Anguilla anguilla,22,1999.0,2020.0,22,0,0,2010.0,2010.0,0,0,0,,,False,BITS,BITS-4,Anguilla anguilla,0.0
FG|BITS-4|Arnoglossus laterna,22,1999.0,2020.0,22,0,3,2004.0,2004.0,0,0,0,,,False,BITS,BITS-4,Arnoglossus laterna,0.13636363636363635
FG|BITS-4|Callionymus lyra,22,1999.0,2020.0,22,0,3,,,0,0,0,,,False,BITS,BITS-4,Callionymus lyra,0.13636363636363635
FG|BITS-4|Clupea harengus,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Clupea harengus,0.0
FG|BITS-4|Cyclopterus lumpus,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Cyclopterus lumpus,0.0
FG|BITS-4|Enchelyopus cimbrius,22,1999.0,2020.0,22,0,0,2007.0,2007.0,0,0,0,,,False,BITS,BITS-4,Enchelyopus cimbrius,0.0
FG|BITS-4|Eutrigla gurnardus,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Eutrigla gurnardus,0.0
FG|BITS-4|Gadus morhua,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Gadus morhua,0.0
FG|BITS-4|Hippoglossoides platessoides,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Hippoglossoides platessoides,0.0
FG|BITS-4|Hyperoplus lanceolatus,22,1999.0,2020.0,22,0,1,2015.0,2015.0,0,0,0,,,False,BITS,BITS-4,Hyperoplus lanceolatus,0.045454545454545456
FG|BITS-4|Limanda limanda,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Limanda limanda,0.0
FG|BITS-4|Lumpenus lampretaeformis,0,,,0,0,0,,,0,0,0,,,,BITS,BITS-4,Lumpenus lampretaeformis,
FG|BITS-4|Melanogrammus aeglefinus,22,1999.0,2020.0,22,0,0,2008.0,2008.0,0,0,0,,,False,BITS,BITS-4,Melanogrammus aeglefinus,0.0
FG|BITS-4|Merlangius merlangus,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Merlangius merlangus,0.0
FG|BITS-4|Merluccius merluccius,22,1999.0,2020.0,22,0,0,2010.0,2010.0,0,0,0,,,False,BITS,BITS-4,Merluccius merluccius,0.0
FG|BITS-4|Microstomus kitt,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Microstomus kitt,0.0
FG|BITS-4|Mullus surmuletus,22,1999.0,2020.0,22,0,3,2011.0,2011.0,0,0,0,,,False,BITS,BITS-4,Mullus surmuletus,0.13636363636363635
FG|BITS-4|Myoxocephalus scorpius,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Myoxocephalus scorpius,0.0
FG|BITS-4|Osmerus eperlanus,22,1999.0,2020.0,22,0,0,2008.0,2008.0,0,0,0,,,False,BITS,BITS-4,Osmerus eperlanus,0.0
FG|BITS-4|Platichthys flesus,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Platichthys flesus,0.0
FG|BITS-4|Pleuronectes platessa,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Pleuronectes platessa,0.0
FG|BITS-4|Scomber scombrus,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Scomber scombrus,0.0
FG|BITS-4|Scophthalmus maximus,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Scophthalmus maximus,0.0
FG|BITS-4|Scophthalmus rhombus,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Scophthalmus rhombus,0.0
FG|BITS-4|Solea solea,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Solea solea,0.0
FG|BITS-4|Sprattus sprattus,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Sprattus sprattus,0.0
FG|BITS-4|Trachinus draco,22,1999.0,2020.0,22,0,0,,,0,0,0,,,False,BITS,BITS-4,Trachinus draco,0.0
FG|BITS-4|Trachurus trachurus,22,1999.0,2020.0,22,0,0,2014.0,2014.0,0,0,0,,,False,BITS,BITS-4,Trachurus trachurus,0.0
FG|EBS|Aspidophoroides monopterygius,38,1982.0,2019.0,38,0,0,2003.0,2003.0,0,0,0,,,False,EBS,EBS,Aspidophoroides monopterygius,0.0
FG|EBS|Atheresthes evermanni,38,1982.0,2019.0,38,0,2,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Atheresthes evermanni,0.05263157894736842
FG|EBS|Atheresthes stomias,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Atheresthes stomias,0.0
FG|EBS|Bathymaster signatus,38,1982.0,2019.0,38,0,0,2016.0,2016.0,5,5,0,2011.0,2015.0,True,EBS,EBS,Bathymaster signatus,0.0
FG|EBS|Boreogadus saida,38,1982.0,2019.0,38,0,1,1996.0,1996.0,0,0,0,,,False,EBS,EBS,Boreogadus saida,0.02631578947368421
FG|EBS|Clupea pallasii,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Clupea pallasii,0.0
FG|EBS|Dasycottus setiger,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Dasycottus setiger,0.0
FG|EBS|Gadus chalcogrammus,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Gadus chalcogrammus,0.0
FG|EBS|Gadus macrocephalus,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Gadus macrocephalus,0.0
FG|EBS|Glyptocephalus zachirus,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Glyptocephalus zachirus,0.0
FG|EBS|Gymnocanthus pistilliger,38,1982.0,2019.0,38,0,5,1993.0,1993.0,0,0,0,,,False,EBS,EBS,Gymnocanthus pistilliger,0.13157894736842105
FG|EBS|Hemilepidotus jordani,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Hemilepidotus jordani,0.0
FG|EBS|Hemilepidotus papilio,38,1982.0,2019.0,38,0,0,1996.0,1996.0,0,0,0,,,False,EBS,EBS,Hemilepidotus papilio,0.0
FG|EBS|Hemitripterus bolini,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Hemitripterus bolini,0.0
FG|EBS|Hippoglossoides elassodon,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Hippoglossoides elassodon,0.0
FG|EBS|Hippoglossoides robustus,38,1982.0,2019.0,38,0,1,,2019.0,3,0,3,2011.0,2013.0,False,EBS,EBS,Hippoglossoides robustus,0.02631578947368421
FG|EBS|Hippoglossus stenolepis,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Hippoglossus stenolepis,0.0
FG|EBS|Leptoclinus maculatus,38,1982.0,2019.0,38,0,0,1999.0,1999.0,0,0,0,,,False,EBS,EBS,Leptoclinus maculatus,0.0
FG|EBS|Limanda aspera,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Limanda aspera,0.0
FG|EBS|Liparis gibbus,38,1982.0,2019.0,38,0,11,2018.0,2018.0,7,5,2,2011.0,2017.0,True,EBS,EBS,Liparis gibbus,0.2894736842105263
FG|EBS|Lycodes brevipes,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Lycodes brevipes,0.0
FG|EBS|Lycodes palearis,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Lycodes palearis,0.0
FG|EBS|Lycodes raridens,38,1982.0,2019.0,38,0,0,2001.0,2001.0,0,0,0,,,False,EBS,EBS,Lycodes raridens,0.0
FG|EBS|Mallotus villosus,38,1982.0,2019.0,38,0,0,2017.0,2017.0,6,5,1,2011.0,2016.0,True,EBS,EBS,Mallotus villosus,0.0
FG|EBS|Myoxocephalus scorpius,38,1982.0,2019.0,38,0,7,1989.0,1989.0,0,0,0,,,False,EBS,EBS,Myoxocephalus scorpius,0.18421052631578946
FG|EBS|Myzopsetta proboscidea,38,1982.0,2019.0,38,0,0,2013.0,2013.0,2,2,0,2011.0,2012.0,True,EBS,EBS,Myzopsetta proboscidea,0.0
FG|EBS|Occella dodecaedron,38,1982.0,2019.0,38,0,0,2015.0,2015.0,4,4,0,2011.0,2014.0,True,EBS,EBS,Occella dodecaedron,0.0
FG|EBS|Platichthys stellatus,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Platichthys stellatus,0.0
FG|EBS|Pleuronectes quadrituberculatus,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Pleuronectes quadrituberculatus,0.0
FG|EBS|Podothecus accipenserinus,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Podothecus accipenserinus,0.0
FG|EBS|Reinhardtius hippoglossoides,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Reinhardtius hippoglossoides,0.0
FG|EBS|Sarritor frenatus,38,1982.0,2019.0,38,0,0,,,4,0,4,2011.0,2014.0,False,EBS,EBS,Sarritor frenatus,0.0
FG|EBS|Thaleichthys pacificus,38,1982.0,2019.0,38,0,0,2017.0,2017.0,6,5,1,2011.0,2016.0,True,EBS,EBS,Thaleichthys pacificus,0.0
FG|EBS|Triglops pingelii,38,1982.0,2019.0,38,0,1,1993.0,1993.0,0,0,0,,,False,EBS,EBS,Triglops pingelii,0.02631578947368421
FG|EVHOE|Arnoglossus imperialis,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Arnoglossus imperialis,0.0
FG|EVHOE|Arnoglossus laterna,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Arnoglossus laterna,0.0
FG|EVHOE|Boops boops,23,1997.0,2020.0,24,1,0,2008.0,2008.0,0,0,0,,,False,EVHOE,EVHOE,Boops boops,0.0
FG|EVHOE|Buglossidium luteum,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Buglossidium luteum,0.0
FG|EVHOE|Callionymus lyra,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Callionymus lyra,0.0
FG|EVHOE|Capros aper,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Capros aper,0.0
FG|EVHOE|Cepola macrophthalma,23,1997.0,2020.0,24,1,0,2014.0,2014.0,0,0,0,,,False,EVHOE,EVHOE,Cepola macrophthalma,0.0
FG|EVHOE|Chelidonichthys cuculus,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Chelidonichthys cuculus,0.0
FG|EVHOE|Chelidonichthys lucerna,23,1997.0,2020.0,24,1,1,,,0,0,0,,,False,EVHOE,EVHOE,Chelidonichthys lucerna,0.043478260869565216
FG|EVHOE|Clupea harengus,23,1997.0,2020.0,24,1,0,2018.0,2016.0,0,0,0,,,False,EVHOE,EVHOE,Clupea harengus,0.0
FG|EVHOE|Conger conger,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Conger conger,0.0
FG|EVHOE|Dicentrarchus labrax,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Dicentrarchus labrax,0.0
FG|EVHOE|Echiichthys vipera,23,1997.0,2020.0,24,1,1,,2016.0,0,0,0,,,False,EVHOE,EVHOE,Echiichthys vipera,0.043478260869565216
FG|EVHOE|Enchelyopus cimbrius,23,1997.0,2020.0,24,1,0,2007.0,2007.0,0,0,0,,,False,EVHOE,EVHOE,Enchelyopus cimbrius,0.0
FG|EVHOE|Engraulis encrasicolus,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Engraulis encrasicolus,0.0
FG|EVHOE|Eutrigla gurnardus,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Eutrigla gurnardus,0.0
FG|EVHOE|Gadiculus argenteus,23,1997.0,2020.0,24,1,1,,,0,0,0,,,False,EVHOE,EVHOE,Gadiculus argenteus,0.043478260869565216
FG|EVHOE|Gadus morhua,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Gadus morhua,0.0
FG|EVHOE|Gaidropsarus vulgaris,0,,,0,0,0,,,0,0,0,,,,EVHOE,EVHOE,Gaidropsarus vulgaris,
FG|EVHOE|Galeus melastomus,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Galeus melastomus,0.0
FG|EVHOE|Glyptocephalus cynoglossus,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Glyptocephalus cynoglossus,0.0
FG|EVHOE|Helicolenus dactylopterus,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Helicolenus dactylopterus,0.0
FG|EVHOE|Hippoglossoides platessoides,23,1997.0,2020.0,24,1,2,,,0,0,0,,,False,EVHOE,EVHOE,Hippoglossoides platessoides,0.08695652173913043
FG|EVHOE|Lepidorhombus boscii,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Lepidorhombus boscii,0.0
FG|EVHOE|Lepidorhombus whiffiagonis,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Lepidorhombus whiffiagonis,0.0
FG|EVHOE|Lesueurigobius friesii,23,1997.0,2020.0,24,1,3,2014.0,2014.0,0,0,0,,,False,EVHOE,EVHOE,Lesueurigobius friesii,0.13043478260869565
FG|EVHOE|Leucoraja fullonica,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Leucoraja fullonica,0.0
FG|EVHOE|Leucoraja naevus,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Leucoraja naevus,0.0
FG|EVHOE|Limanda limanda,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Limanda limanda,0.0
FG|EVHOE|Lophius budegassa,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Lophius budegassa,0.0
FG|EVHOE|Lophius piscatorius,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Lophius piscatorius,0.0
FG|EVHOE|Malacocephalus laevis,23,1997.0,2020.0,24,1,0,2018.0,2016.0,0,0,0,,,False,EVHOE,EVHOE,Malacocephalus laevis,0.0
FG|EVHOE|Maurolicus muelleri,23,1997.0,2020.0,24,1,4,2009.0,2009.0,0,0,0,,,False,EVHOE,EVHOE,Maurolicus muelleri,0.17391304347826086
FG|EVHOE|Melanogrammus aeglefinus,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Melanogrammus aeglefinus,0.0
FG|EVHOE|Merlangius merlangus,23,1997.0,2020.0,24,1,0,2018.0,2018.0,0,0,0,,,False,EVHOE,EVHOE,Merlangius merlangus,0.0
FG|EVHOE|Merluccius merluccius,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Merluccius merluccius,0.0
FG|EVHOE|Microchirus variegatus,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Microchirus variegatus,0.0
FG|EVHOE|Micromesistius poutassou,23,1997.0,2020.0,24,1,0,2018.0,2018.0,0,0,0,,,False,EVHOE,EVHOE,Micromesistius poutassou,0.0
FG|EVHOE|Microstomus kitt,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Microstomus kitt,0.0
FG|EVHOE|Molva macrophthalma,23,1997.0,2020.0,24,1,0,,2016.0,0,0,0,,,False,EVHOE,EVHOE,Molva macrophthalma,0.0
FG|EVHOE|Molva molva,23,1997.0,2020.0,24,1,0,2018.0,2018.0,0,0,0,,,False,EVHOE,EVHOE,Molva molva,0.0
FG|EVHOE|Mullus surmuletus,23,1997.0,2020.0,24,1,0,,2016.0,0,0,0,,,False,EVHOE,EVHOE,Mullus surmuletus,0.0
FG|EVHOE|Phycis blennoides,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Phycis blennoides,0.0
FG|EVHOE|Pleuronectes platessa,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Pleuronectes platessa,0.0
FG|EVHOE|Raja clavata,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Raja clavata,0.0
FG|EVHOE|Raja montagui,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Raja montagui,0.0
FG|EVHOE|Sardina pilchardus,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Sardina pilchardus,0.0
FG|EVHOE|Scomber scombrus,23,1997.0,2020.0,24,1,0,2019.0,2019.0,0,0,0,,,False,EVHOE,EVHOE,Scomber scombrus,0.0
FG|EVHOE|Scyliorhinus canicula,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Scyliorhinus canicula,0.0
FG|EVHOE|Solea solea,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Solea solea,0.0
FG|EVHOE|Spondyliosoma cantharus,23,1997.0,2020.0,24,1,0,,2016.0,0,0,0,,,False,EVHOE,EVHOE,Spondyliosoma cantharus,0.0
FG|EVHOE|Sprattus sprattus,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Sprattus sprattus,0.0
FG|EVHOE|Squalus acanthias,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Squalus acanthias,0.0
FG|EVHOE|Trachinus draco,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Trachinus draco,0.0
FG|EVHOE|Trachurus mediterraneus,23,1997.0,2020.0,24,1,1,,,0,0,0,,,False,EVHOE,EVHOE,Trachurus mediterraneus,0.043478260869565216
FG|EVHOE|Trachurus trachurus,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Trachurus trachurus,0.0
FG|EVHOE|Trisopterus esmarkii,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Trisopterus esmarkii,0.0
FG|EVHOE|Trisopterus luscus,23,1997.0,2020.0,24,1,0,,2016.0,0,0,0,,,False,EVHOE,EVHOE,Trisopterus luscus,0.0
FG|EVHOE|Trisopterus minutus,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Trisopterus minutus,0.0
FG|EVHOE|Zeus faber,23,1997.0,2020.0,24,1,0,,,0,0,0,,,False,EVHOE,EVHOE,Zeus faber,0.0
FG|FR-CGFS|Arnoglossus laterna,23,1998.0,2020.0,23,0,4,2004.0,2004.0,0,0,0,,,False,FR-CGFS,FR-CGFS,Arnoglossus laterna,0.17391304347826086
FG|FR-CGFS|Callionymus lyra,23,1998.0,2020.0,23,0,16,,,0,0,0,,,False,FR-CGFS,FR-CGFS,Callionymus lyra,0.6956521739130435
FG|FR-CGFS|Chelidonichthys cuculus,23,1998.0,2020.0,23,0,0,,,0,0,0,,,False,FR-CGFS,FR-CGFS,Chelidonichthys cuculus,0.0
FG|FR-CGFS|Chelidonichthys lastoviza,23,1998.0,2020.0,23,0,0,,,0,0,0,,,False,FR-CGFS,FR-CGFS,Chelidonichthys lastoviza,0.0
FG|FR-CGFS|Chelidonichthys lucerna,23,1998.0,2020.0,23,0,0,,,0,0,0,,,False,FR-CGFS,FR-CGFS,Chelidonichthys lucerna,0.0
FG|FR-CGFS|Clupea harengus,23,1998.0,2020.0,23,0,0,,,0,0,0,,,False,FR-CGFS,FR-CGFS,Clupea harengus,0.0
FG|FR-CGFS|Conger conger,23,1998.0,2020.0,23,0,1,,,0,0,0,,,False,FR-CGFS,FR-CGFS,Conger conger,0.043478260869565216
